0.00055796443	0.99395144	0.0007809936	0.00016594863	0.00027428908	0.00021258152	0.00027066364	0.00044142868	0.00025147892	0.0009146458	0.00035779038	0.00078990177	0.0007427572	0.00028807242
0.00076892646	0.001257593	0.0017247609	0.00030043567	0.00020819504	0.0007597326	0.0003527957	0.0014392423	0.00026807675	0.0026598794	0.000823173	0.98476624	0.0042625517	0.00040857185
0.00019431833	0.00020966966	0.00012499595	0.00020725894	0.00021609664	0.00036200212	0.00017699855	0.99389243	0.00013994183	0.00028122053	0.00083005795	0.0018659551	0.001076378	0.00042272237
0.0023573637	0.020409165	0.006369045	0.0010559264	0.0023971132	0.056552734	0.0021963243	0.009264899	0.0032340328	0.0038710108	0.7240065	0.1627635	0.0016449121	0.0038775175
0.99637777	0.00024351089	0.00012035446	0.0017248335	0.00015092967	9.255598e-05	0.00027337365	0.00023217389	0.000104227656	0.00012565807	0.0001927232	9.403818e-05	0.00017169787	9.613566e-05
0.00023690712	0.0003603274	0.9918942	0.00041443855	0.0008710137	0.000473389	0.0012756509	0.00017050652	0.0007300782	0.0007036907	0.0008217078	0.0005679251	0.00057457614	0.0009055443
0.99609923	0.000248466	0.000119417615	0.0019108859	0.00016795498	9.6407406e-05	0.00024948345	0.0002652328	0.00010192202	0.00012678705	0.00020474444	0.000108016706	0.00020109593	0.00010043243
0.00041537933	0.0005321453	0.0001910137	0.00037700063	0.0004036055	0.00037622213	0.00035610297	0.992489	0.0002672546	0.0004918361	0.00066465343	0.0011841324	0.0017193686	0.0005324263
0.0010405885	0.0010165884	0.001037905	0.00062047405	0.0021655485	0.0009709355	0.00053297466	0.004132722	0.000668586	0.0013842224	0.0013374519	0.016083233	0.51217586	0.45683292
0.00041477638	0.0007401176	0.0023401969	0.0003329161	0.000534646	0.0012149167	0.0012634388	0.0035930204	0.00039867416	0.0024976605	0.00096926204	0.94853765	0.034550317	0.0026123854
0.9955777	0.00032966465	0.00015066142	0.0019554335	0.0001880642	0.00012803015	0.00023916988	0.00035519982	9.481855e-05	0.00014822409	0.00025998958	0.00018749382	0.00027296142	0.00011265395
0.006025792	0.97984535	0.0017403605	0.00028093028	0.00041470944	0.0007452596	0.0005038345	0.0010147479	0.00035530765	0.0020146817	0.0017241519	0.0036788832	0.0013045697	0.0003514443
0.9966546	0.00026762002	0.000109453365	0.0014929217	0.00014473342	8.843083e-05	0.00025291645	0.00024615807	9.569799e-05	0.000115826944	0.00018237278	8.56824e-05	0.00016943205	9.413871e-05
0.00026186914	0.00043077854	0.9914477	0.0003529274	0.0019268778	0.00032919314	0.00083861273	0.0002102216	0.00052842975	0.0005097498	0.00093726674	0.00079489476	0.0006217849	0.00080980465
